"rk","tm","year","date","time","ltime","","opp","week","g","day","result","ot","tot","ply","ypp","dply","dypp","to","top","time"
"6260","BAL","2012","2012-10-07","1:02","12:02","@","KAN","5","5","Sun","W 9-6","","298","55","5.4182","68","4.9706","2","25:50","2:54"
"6261","SDG","2012","2012-10-07","8:31","7:31","@","NOR","5","5","Sun","L 24-31","","427","65","6.5692","69","5.8551","2","30:34","3:07"
"6262","SEA","2012","2012-10-07","4:04","4:04","@","CAR","5","5","Sun","W 16-12","","310","62","5.0000","52","3.6538","3","35:37","2:54"
"6263","SFO","2012","2012-10-07","4:25","1:25","","BUF","5","5","Sun","W 45-3","","621","63","9.8571","46","4.4348","1","36:14","2:56"
"6264","WAS","2012","2012-10-07","1:04","1:04","","ATL","5","5","Sun","L 17-24","","316","48","6.5833","81","5.1975","2","22:59","3:01"
"6265","HOU","2012","2012-10-08","8:40","8:40","@","NYJ","5","5","Mon","W 23-17","","378","63","6.0000","58","4.9310","1","35:16","3:03"
"6266","NYJ","2012","2012-10-08","8:40","8:40","","HOU","5","5","Mon","L 17-23","","286","58","4.9310","63","6.0000","2","24:44","3:03"
"6267","TEN","2012","2012-10-11","8:29","7:29","","PIT","6","6","Thu","W 26-23","","359","69","5.2029","63","6.5397","1","30:03","3:20"
"6268","PIT","2012","2012-10-11","8:29","7:29","@","TEN","6","5","Thu","L 23-26","","412","63","6.5397","69","5.2029","1","29:57","3:20"
"6269","ATL","2012","2012-10-14","1:01","1:01","","OAK","6","6","Sun","W 23-20","","286","53","5.3962","68","6.9706","3","23:34","2:59"
"6270","BUF","2012","2012-10-14","4:05","1:05","@","ARI","6","6","Sun","W 19-16","OT","306","68","4.5000","71","4.6761","2","31:22","3:23"
"6271","CIN","2012","2012-10-14","1:02","1:02","@","CLE","6","6","Sun","L 24-34","","438","68","6.4412","65","5.0462","4","30:03","3:09"
"6272","CLE","2012","2012-10-14","1:02","1:02","","CIN","6","6","Sun","W 34-24","","328","65","5.0462","68","6.4412","1","29:57","3:09"
"6273","IND","2012","2012-10-14","1:02","1:02","@","NYJ","6","5","Sun","L 9-35","","298","65","4.5846","64","5.4844","4","26:20","2:58"
"6274","ARI","2012","2012-10-14","4:05","1:05","","BUF","6","6","Sun","L 16-19","OT","332","71","4.6761","68","4.5000","2","32:28","3:23"
"6275","DAL","2012","2012-10-14","1:02","1:02","@","BAL","6","5","Sun","L 29-31","","481","79","6.0886","49","6.4490","1","40:03","3:17"
"6276","DET","2012","2012-10-14","1:03","1:03","@","PHI","6","5","Sun","W 26-23","OT","449","73","6.1507","78","4.5769","1","30:41","3:47"
"6277","GNB","2012","2012-10-14","8:30","7:30","@","HOU","6","6","Sun","W 42-24","","427","70","6.1000","69","4.6522","","27:59","3:07"
"6278","HOU","2012","2012-10-14","8:30","7:30","","GNB","6","6","Sun","L 24-42","","321","69","4.6522","70","6.1000","3","32:01","3:07"
"6279","KAN","2012","2012-10-14","1:00","1:00","@","TAM","6","6","Sun","L 10-38","","260","68","3.8235","51","9.0784","2","33:11","3:04"
"6280","MIA","2012","2012-10-14","1:00","1:00","","STL","6","6","Sun","W 17-14","","192","49","3.9184","69","6.6957","","26:37","3:08"
"6281","MIN","2012","2012-10-14","4:24","4:24","@","WAS","6","6","Sun","L 26-38","","421","80","5.2625","55","6.5636","3","31:32","3:02"
"6282","NWE","2012","2012-10-14","4:04","1:04","@","SEA","6","6","Sun","L 23-24","","475","85","5.5882","55","6.6909","2","34:00","3:12"
"6283","NYG","2012","2012-10-14","4:23","1:23","@","SFO","6","6","Sun","W 26-3","","342","65","5.2615","60","5.2333","","32:15","3:01"
"6284","NYJ","2012","2012-10-14","1:02","1:02","","IND","6","6","Sun","W 35-9","","351","64","5.4844","65","4.5846","","33:40","2:58"
"6285","PHI","2012","2012-10-14","1:03","1:03","","DET","6","6","Sun","L 23-26","OT","357","78","4.5769","73","6.1507","3","33:19","3:47"
"6286","OAK","2012","2012-10-14","1:01","1:01","@","ATL","6","5","Sun","L 20-23","","474","68","6.9706","53","5.3962","3","36:26","2:59"
"6287","STL","2012","2012-10-14","1:00","1:00","@","MIA","6","6","Sun","L 14-17","","462","69","6.6957","49","3.9184","1","33:23","3:08"
"6288","BAL","2012","2012-10-14","1:02","1:02","","DAL","6","6","Sun","W 31-29","","316","49","6.4490","79","6.0886","","19:57","3:17"
"6289","SEA","2012","2012-10-14","4:04","1:04","","NWE","6","6","Sun","W 24-23","","368","55","6.6909","85","5.5882","2","26:00","3:12"
"6290","SFO","2012","2012-10-14","4:23","1:23","","NYG","6","6","Sun","L 3-26","","314","60","5.2333","65","5.2615","3","27:45","3:01"
"6291","TAM","2012","2012-10-14","1:00","1:00","","KAN","6","5","Sun","W 38-10","","463","51","9.0784","68","3.8235","2","26:49","3:04"
"6292","WAS","2012","2012-10-14","4:24","4:24","","MIN","6","6","Sun","W 38-26","","361","55","6.5636","80","5.2625","1","28:28","3:02"
"6293","DEN","2012","2012-10-15","8:40","5:40","@","SDG","6","6","Mon","W 35-24","","365","52","7.0192","72","4.2639","3","26:25","3:07"
"6294","SDG","2012","2012-10-15","8:40","5:40","","DEN","6","6","Mon","L 24-35","","307","72","4.2639","52","7.0192","6","33:35","3:07"
"6295","SEA","2012","2012-10-18","8:29","5:29","@","SFO","7","7","Thu","L 6-13","","251","54","4.6481","57","5.4912","1","27:59","2:57"
"6296","SFO","2012","2012-10-18","8:29","5:29","","SEA","7","7","Thu","W 13-6","","313","57","5.4912","54","4.6481","1","32:01","2:57"
"6297","BUF","2012","2012-10-21","1:02","1:02","","TEN","7","7","Sun","L 34-35","","382","60","6.3667","62","6.2903","2","30:19","3:04"
"6298","CAR","2012","2012-10-21","1:03","1:03","","DAL","7","6","Sun","L 14-19","","328","60","5.4667","65","4.8000","2","26:23","3:06"
"6299","CIN","2012","2012-10-21","8:30","8:30","","PIT","7","7","Sun","L 17-24","","185","49","3.7755","70","6.1571","1","22:30","3:01"
"6300","CLE","2012","2012-10-21","1:02","1:02","@","IND","7","7","Sun","L 13-17","","319","58","5.5000","69","4.6522","","24:39","3:00"
"6301","IND","2012","2012-10-21","1:02","1:02","","CLE","7","6","Sun","W 17-13","","321","69","4.6522","58","5.5000","1","35:21","3:00"
"6302","ARI","2012","2012-10-21","1:05","12:05","@","MIN","7","7","Sun","L 14-21","","356","69","5.1594","47","4.4468","2","35:05","2:56"
"6303","DAL","2012","2012-10-21","1:03","1:03","@","CAR","7","6","Sun","W 19-14","","312","65","4.8000","60","5.4667","1","33:37","3:06"
"6304","GNB","2012","2012-10-21","1:00","12:00","@","STL","7","7","Sun","W 30-20","","402","66","6.0909","59","6.0000","","32:58","3:02"
"6305","HOU","2012","2012-10-21","1:02","12:02","","BAL","7","7","Sun","W 43-13","","420","76","5.5263","59","2.9831","","38:16","3:10"
"6306","JAX","2012","2012-10-21","4:25","1:25","@","OAK","7","6","Sun","L 23-26","OT","209","61","3.4262","74","4.7432","1","30:05","3:24"
"6307","MIN","2012","2012-10-21","1:05","12:05","","ARI","7","7","Sun","W 21-14","","209","47","4.4468","69","5.1594","2","24:55","2:56"
"6308","NOR","2012","2012-10-21","1:02","1:02","@","TAM","7","6","Sun","W 35-28","","458","63","7.2698","68","7.5441","1","26:15","3:21"
"6309","NWE","2012","2012-10-21","4:25","4:25","","NYJ","7","7","Sun","W 29-26","OT","381","74","5.1486","78","5.1667","1","31:43","3:26"
"6310","NYG","2012","2012-10-21","1:03","1:03","","WAS","7","7","Sun","W 27-23","","393","60","6.5500","69","6.9565","2","27:17","3:02"
"6311","NYJ","2012","2012-10-21","4:25","4:25","@","NWE","7","7","Sun","L 26-29","OT","403","78","5.1667","74","5.1486","2","35:49","3:26"
"6312","TEN","2012","2012-10-21","1:02","1:02","@","BUF","7","7","Sun","W 35-34","","390","62","6.2903","60","6.3667","","29:41","3:04"
"6313","PIT","2012","2012-10-21","8:30","8:30","@","CIN","7","6","Sun","W 24-17","","431","70","6.1571","49","3.7755","2","37:30","3:01"
"6314","OAK","2012","2012-10-21","4:25","1:25","","JAX","7","6","Sun","W 26-23","OT","351","74","4.7432","61","3.4262","3","32:01","3:24"
"6315","STL","2012","2012-10-21","1:00","12:00","","GNB","7","7","Sun","L 20-30","","354","59","6.0000","66","6.0909","1","27:02","3:02"
"6316","BAL","2012","2012-10-21","1:02","12:02","@","HOU","7","7","Sun","L 13-43","","176","59","2.9831","76","5.5263","2","21:44","3:10"
"6317","TAM","2012","2012-10-21","1:02","1:02","","NOR","7","6","Sun","L 28-35","","513","68","7.5441","63","7.2698","","33:45","3:21"
"6318","WAS","2012","2012-10-21","1:03","1:03","@","NYG","7","7","Sun","L 23-27","","480","69","6.9565","60","6.5500","4","32:43","3:02"
"6319","CHI","2012","2012-10-22","8:40","7:40","","DET","7","6","Mon","W 13-7","","296","69","4.2899","67","5.0746","","34:35","3:13"
"6320","DET","2012","2012-10-22","8:40","7:40","@","CHI","7","6","Mon","L 7-13","","340","67","5.0746","69","4.2899","4","25:25","3:13"
"6321","MIN","2012","2012-10-25","8:29","7:29","","TAM","8","8","Thu","L 17-36","","369","59","6.2542","78","5.3333","3","22:15","3:20"
"6322","TAM","2012","2012-10-25","8:29","7:29","@","MIN","8","7","Thu","W 36-17","","416","78","5.3333","59","6.2542","","37:45","3:20"
"6323","ATL","2012","2012-10-28","1:03","1:03","@","PHI","8","7","Sun","W 30-17","","392","68","5.7647","62","4.3548","","32:55","3:04"
"6324","CAR","2012","2012-10-28","1:03","12:03","@","CHI","8","7","Sun","L 22-23","","416","77","5.4026","53","3.9623","2","36:38","3:06"
"6325","CHI","2012","2012-10-28","1:03","12:03","","CAR","8","7","Sun","W 23-22","","210","53","3.9623","77","5.4026","3","23:22","3:06"
"6326","CLE","2012","2012-10-28","1:06","1:06","","SDG","8","8","Sun","W 7-6","","250","62","4.0323","69","3.8406","","29:08","2:57"
"6327","IND","2012","2012-10-28","1:06","12:06","@","TEN","8","7","Sun","W 19-13","OT","457","74","6.1757","56","6.0536","1","33:56","3:07"
"6328","DAL","2012","2012-10-28","4:25","3:25","","NYG","8","7","Sun","L 24-29","","434","83","5.2289","58","5.0517","6","32:18","3:25"
"6329","DEN","2012","2012-10-28","8:30","6:30","","NOR","8","7","Sun","W 34-14","","530","71","7.4648","60","4.2000","1","35:14","3:03"
"6330","DET","2012","2012-10-28","1:03","1:03","","SEA","8","7","Sun","W 28-24","","415","73","5.6849","54","6.8333","1","34:43","2:59"
"6331","GNB","2012","2012-10-28","1:05","12:05","","JAX","8","8","Sun","W 24-15","","238","64","3.7188","71","4.8028","1","29:12","3:14"
"6332","JAX","2012","2012-10-28","1:05","12:05","@","GNB","8","7","Sun","L 15-24","","341","71","4.8028","64","3.7188","1","30:48","3:14"
"6333","KAN","2012","2012-10-28","4:06","3:06","","OAK","8","7","Sun","L 16-26","","299","59","5.0678","62","5.5484","4","31:02","3:00"
"6334","MIA","2012","2012-10-28","1:06","1:06","@","NYJ","8","7","Sun","W 30-9","","236","59","4.0000","79","4.5949","1","28:47","3:07"
"6335","NOR","2012","2012-10-28","8:30","6:30","@","DEN","8","7","Sun","L 14-34","","252","60","4.2000","71","7.4648","1","24:46","3:03"
"6336","NWE","2012","2012-10-28","1:06","5:06","@","STL","8","8","Sun","W 45-7","","473","66","7.1667","57","5.7193","","28:54","3:07"
"6337","NYG","2012","2012-10-28","4:25","3:25","@","DAL","8","8","Sun","W 29-24","","293","58","5.0517","83","5.2289","2","27:42","3:25"
"6338","NYJ","2012","2012-10-28","1:06","1:06","","MIA","8","8","Sun","L 9-30","","363","79","4.5949","59","4.0000","2","31:13","3:07"
"6339","TEN","2012","2012-10-28","1:06","12:06","","IND","8","8","Sun","L 13-19","OT","339","56","6.0536","74","6.1757","","30:53","3:07"
"6340","PHI","2012","2012-10-28","1:03","1:03","","ATL","8","7","Sun","L 17-30","","270","62","4.3548","68","5.7647","","27:05","3:04"
"6341","PIT","2012","2012-10-28","1:02","1:02","","WAS","8","7","Sun","W 27-12","","355","61","5.8197","57","4.4737","","33:13","2:52"
"6342","OAK","2012","2012-10-28","4:06","3:06","@","KAN","8","7","Sun","W 26-16","","344","62","5.5484","59","5.0678","1","28:58","3:00"
"6343","STL","2012","2012-10-28","1:06","5:06","","NWE","8","8","Sun","L 7-45","","326","57","5.7193","66","7.1667","2","31:06","3:07"
"6344","SDG","2012","2012-10-28","1:06","1:06","@","CLE","8","7","Sun","L 6-7","","265","69","3.8406","62","4.0323","1","30:52","2:57"
"6345","SEA","2012","2012-10-28","1:03","1:03","@","DET","8","8","Sun","L 24-28","","369","54","6.8333","73","5.6849","2","25:17","2:59"
"6346","WAS","2012","2012-10-28","1:02","1:02","@","PIT","8","8","Sun","L 12-27","","255","57","4.4737","61","5.8197","","26:47","2:52"
"6347","ARI","2012","2012-10-29","8:40","5:40","","SFO","8","8","Mon","L 3-24","","265","65","4.0769","52","6.0962","1","28:44","2:52"
"6348","SFO","2012","2012-10-29","8:40","5:40","@","ARI","8","8","Mon","W 24-3","","317","52","6.0962","65","4.0769","","31:16","2:52"
"6349","KAN","2012","2012-11-01","8:27","5:27","@","SDG","9","8","Thu","L 13-31","","289","60","4.8167","47","7.2128","4","31:31","2:55"
"6350","SDG","2012","2012-11-01","8:27","5:27","","KAN","9","8","Thu","W 31-13","","339","47","7.2128","60","4.8167","2","28:29","2:55"
"6351","ATL","2012","2012-11-04","8:31","8:31","","DAL","9","8","Sun","W 19-13","","453","63","7.1905","54","6.9815","","32:43","2:54"
"6352","BUF","2012","2012-11-04","1:02","12:02","@","HOU","9","8","Sun","L 9-21","","304","57","5.3333","61","6.1311","1","25:57","3:01"
"6353","CAR","2012","2012-11-04","1:05","1:05","@","WAS","9","8","Sun","W 21-13","","330","50","6.6000","75","4.4933","","24:40","3:17"
"6354","CHI","2012","2012-11-04","1:04","12:04","@","TEN","9","8","Sun","W 51-20","","365","65","5.6154","55","6.1636","1","37:01","3:07"
"6355","CIN","2012","2012-11-04","1:02","1:02","","DEN","9","8","Sun","L 23-31","","366","72","5.0833","61","5.8852","1","29:23","3:08"
"6356","CLE","2012","2012-11-04","1:03","1:03","","BAL","9","9","Sun","L 15-25","","290","65","4.4615","62","4.5484","2","28:28","3:02"
"6357","IND","2012","2012-11-04","1:02","1:02","","MIA","9","8","Sun","W 23-20","","516","75","6.8800","58","6.2931","","34:54","3:19"
"6358","ARI","2012","2012-11-04","1:02","12:02","@","GNB","9","9","Sun","L 17-31","","340","66","5.1515","70","5.4857","2","26:30","3:14"
"6359","DAL","2012","2012-11-04","8:31","8:31","@","ATL","9","8","Sun","L 13-19","","377","54","6.9815","63","7.1905","","27:17","2:54"
"6360","DEN","2012","2012-11-04","1:02","1:02","@","CIN","9","8","Sun","W 31-23","","359","61","5.8852","72","5.0833","2","30:37","3:08"
"6361","DET","2012","2012-11-04","1:04","1:04","@","JAX","9","8","Sun","W 31-14","","434","68","6.3824","59","4.7288","","35:30","2:47"
"6362","GNB","2012","2012-11-04","1:02","12:02","","ARI","9","9","Sun","W 31-17","","384","70","5.4857","66","5.1515","1","33:30","3:14"
"6363","HOU","2012","2012-11-04","1:02","12:02","","BUF","9","8","Sun","W 21-9","","374","61","6.1311","57","5.3333","","34:03","3:01"
"6364","JAX","2012","2012-11-04","1:04","1:04","","DET","9","8","Sun","L 14-31","","279","59","4.7288","68","6.3824","2","24:30","2:47"
"6365","MIA","2012","2012-11-04","1:02","1:02","@","IND","9","8","Sun","L 20-23","","365","58","6.2931","75","6.8800","","25:06","3:19"
"6366","MIN","2012","2012-11-04","4:06","1:06","@","SEA","9","9","Sun","L 20-30","","287","53","5.4151","71","5.4225","2","24:00","3:00"
"6367","NYG","2012","2012-11-04","4:26","4:26","","PIT","9","9","Sun","L 20-24","","182","48","3.7917","69","5.0580","1","24:45","3:03"
"6368","TEN","2012","2012-11-04","1:04","12:04","","CHI","9","9","Sun","L 20-51","","339","55","6.1636","65","5.6154","5","22:59","3:07"
"6369","PIT","2012","2012-11-04","4:26","4:26","@","NYG","9","8","Sun","W 24-20","","349","69","5.0580","48","3.7917","2","35:15","3:03"
"6370","OAK","2012","2012-11-04","4:05","1:05","","TAM","9","8","Sun","L 32-42","","424","75","5.6533","63","8.1746","3","31:56","3:32"
"6371","BAL","2012","2012-11-04","1:03","1:03","@","CLE","9","8","Sun","W 25-15","","282","62","4.5484","65","4.4615","","31:32","3:02"
"6372","SEA","2012","2012-11-04","4:06","1:06","","MIN","9","9","Sun","W 30-20","","385","71","5.4225","53","5.4151","","36:00","3:00"
"6373","TAM","2012","2012-11-04","4:05","1:05","@","OAK","9","8","Sun","W 42-32","","515","63","8.1746","75","5.6533","1","28:04","3:32"
"6374","WAS","2012","2012-11-04","1:05","1:05","","CAR","9","9","Sun","L 13-21","","337","75","4.4933","50","6.6000","","35:20","3:17"
"6375","NOR","2012","2012-11-05","8:40","7:40","","PHI","9","8","Mon","W 28-13","","371","54","6.8704","77","5.8052","2","26:30","3:00"
"6376","PHI","2012","2012-11-05","8:40","7:40","@","NOR","9","8","Mon","L 13-28","","447","77","5.8052","54","6.8704","2","33:30","3:00"
"6377","IND","2012","2012-11-08","8:30","8:30","@","JAX","10","9","Thu","W 27-10","","359","65","5.5231","63","5.3492","2","35:46","3:03"
"6378","JAX","2012","2012-11-08","8:30","8:30","","IND","10","9","Thu","L 10-27","","337","63","5.3492","65","5.5231","3","24:14","3:03"
"6379","ATL","2012","2012-11-11","1:02","12:02","@","NOR","10","9","Sun","L 27-31","","454","71","6.3944","62","7.0968","1","32:35","3:03"
"6380","BUF","2012","2012-11-11","1:02","1:02","@","NWE","10","9","Sun","L 31-37","","481","71","6.7746","68","5.1029","3","33:50","3:12"
"6381","CAR","2012","2012-11-11","1:02","1:02","","DEN","10","9","Sun","L 14-36","","250","64","3.9063","61","5.9016","2","31:34","3:11"
"6382","CHI","2012","2012-11-11","8:31","7:31","","HOU","10","9","Sun","L 6-13","","249","56","4.4464","62","3.4677","4","28:52","3:01"
"6383","CIN","2012","2012-11-11","1:03","1:03","","NYG","10","9","Sun","W 31-13","","275","58","4.7414","70","4.5429","1","30:15","3:01"
"6384","DAL","2012","2012-11-11","4:25","4:25","@","PHI","10","9","Sun","W 38-23","","294","54","5.4444","66","5.5909","","27:58","3:12"
"6385","DEN","2012","2012-11-11","1:02","1:02","@","CAR","10","9","Sun","W 36-14","","360","61","5.9016","64","3.9063","2","28:26","3:11"
"6386","DET","2012","2012-11-11","1:05","12:05","@","MIN","10","9","Sun","L 24-34","","368","61","6.0328","68","5.9265","2","25:36","2:58"
"6387","HOU","2012","2012-11-11","8:31","7:31","@","CHI","10","9","Sun","W 13-6","","215","62","3.4677","56","4.4464","2","31:08","3:01"
"6388","MIA","2012","2012-11-11","1:03","1:03","","TEN","10","9","Sun","L 3-37","","255","56","4.5536","60","4.8833","4","26:47","2:54"
"6389","MIN","2012","2012-11-11","1:05","12:05","","DET","10","10","Sun","W 34-24","","403","68","5.9265","61","6.0328","","34:24","2:58"
"6390","NOR","2012","2012-11-11","1:02","12:02","","ATL","10","9","Sun","W 31-27","","440","62","7.0968","71","6.3944","1","27:25","3:03"
"6391","NWE","2012","2012-11-11","1:02","1:02","","BUF","10","9","Sun","W 37-31","","347","68","5.1029","71","6.7746","","26:10","3:12"
"6392","NYG","2012","2012-11-11","1:03","1:03","@","CIN","10","10","Sun","L 13-31","","318","70","4.5429","58","4.7414","4","29:45","3:01"
"6393","NYJ","2012","2012-11-11","4:06","1:06","@","SEA","10","9","Sun","L 7-28","","185","50","3.7000","67","5.4179","3","23:49","2:54"
"6394","TEN","2012","2012-11-11","1:03","1:03","@","MIA","10","10","Sun","W 37-3","","293","60","4.8833","56","4.5536","","33:13","2:54"
"6395","PHI","2012","2012-11-11","4:25","4:25","","DAL","10","9","Sun","L 23-38","","369","66","5.5909","54","5.4444","2","32:02","3:12"
"6396","OAK","2012","2012-11-11","1:02","1:02","@","BAL","10","9","Sun","L 20-55","","422","73","5.7808","62","6.7581","3","33:22","3:06"
"6397","STL","2012","2012-11-11","4:25","1:25","@","SFO","10","9","Sun","T 24-24","OT","458","80","5.7250","64","5.3281","1","40:45","3:50"
"6398","BAL","2012","2012-11-11","1:02","1:02","","OAK","10","9","Sun","W 55-20","","419","62","6.7581","73","5.7808","1","26:38","3:06"
