"season","week","tm_home","tm_away","line_home","pts_home","pts_away","tm_winner_straight","tm_winner_spread","line_1","line_2","tm_1","tm_2","pts_1","pts_2","pd_1","pd_2","wp_eoy_1","pftd_1","patd_1","pdtd_1","wptd_1","w_lastn_1","pd_lastn_1","pd_wlastn_1","wp_lastn_1","wp_wlastn_1","wp_eoy_2","pftd_2","patd_2","pdtd_2","wptd_2","w_lastn_2","pd_lastn_2","pd_wlastn_2","wp_lastn_2","wp_wlastn_2","wp_eoy_diff","pftd_diff","patd_diff","pdtd_diff","wptd_diff","wp_lastn_diff","wp_wlastn_diff","pd_lastn_diff","pd_wlastn_diff"
2015,5,"HOU","IND",-2,20,27,"IND","IND",2,-2,"IND","HOU",27,20,7,-7,50,18,23.25,-5.25,0.5,6,-4.3,-4.87272727272727,0.6,0.581818181818182,52.9,19.25,27,-7.75,0.25,5,0.9,-2.47272727272727,0.5,0.454545454545455,-2.9,-1.25,-3.75,8.25,0.25,0.1,0.127272727272727,-5.2,-2.4
2015,5,"TAM","JAX",-2.5,38,31,"TAM","TAM",2.5,-2.5,"JAX","TAM",31,38,-7,7,31.2,15.5,26.75,-11.25,0.25,3,-8.4,-8.67272727272727,0.3,0.272727272727273,37.5,18,29.25,-11.25,0.25,1,-9.3,-9.85454545454546,0.1,0.145454545454545,-6.3,-2.5,-2.5,11.5,0,0.2,0.127272727272727,0.9,1.18181818181818
2015,5,"KAN","CHI",-9,17,18,"CHI","CHI",-9,9,"KAN","CHI",17,18,-1,1,66.7,25,31.25,-6.25,0.25,3,-2.3,-3.30909090909091,0.3,0.309090909090909,37.5,17,31.25,-14.25,0.25,2,-10.5,-11.8727272727273,0.2,0.2,29.2,8,0,14.5,0,0.1,0.109090909090909,8.2,8.56363636363636
2015,5,"PHI","NOR",-6,39,17,"PHI","PHI",6,-6,"NOR","PHI",17,39,-22,22,43.8,21.5,26,-4.5,0.25,4,-5,-3.94545454545455,0.4,0.4,43.8,19.5,21.5,-2,0.25,4,1.8,-0.672727272727273,0.4,0.327272727272727,0,2,4.5,2.25,0,0,0.0727272727272728,-6.8,-3.27272727272727
2015,5,"DAL","NWE",9,6,30,"NWE","NWE",-9,9,"NWE","DAL",30,6,24,-24,72.2,39.6666666666667,23.3333333333333,16.3333333333333,1,9,12,13.3090909090909,0.9,0.945454545454545,25,23.75,25.25,-1.5,0.5,7,7.9,3.01818181818182,0.7,0.545454545454545,47.2,15.9166666666667,-1.91666666666667,2.5,0.5,0.2,0.4,4.1,10.2909090909091
2015,5,"NYG","SFO",-6.5,30,27,"NYG","SFO",-6.5,6.5,"NYG","SFO",30,27,3,-3,37.5,25.5,20.5,5,0.5,5,5.8,5.96363636363636,0.5,0.563636363636364,31.2,12,27.5,-15.5,0.25,3,-9.5,-12.3454545454545,0.3,0.254545454545455,6.3,13.5,-7,16,0.25,0.2,0.309090909090909,15.3,18.3090909090909
2015,5,"OAK","DEN",4,10,16,"DEN","DEN",4,-4,"OAK","DEN",10,16,-6,6,43.8,24.25,27,-2.75,0.5,5,-9.7,-7.12727272727273,0.5,0.472727272727273,78.9,24.25,17.25,7,1,8,7.3,6.58181818181818,0.8,0.818181818181818,-35.1,0,9.75,-6.5,-0.5,-0.3,-0.345454545454546,-17,-13.7090909090909
2015,5,"PHI","NOR",-6,39,17,"PHI","PHI",-6,6,"PHI","NOR",39,17,22,-22,43.8,19.5,21.5,-2,0.25,4,1.8,-0.672727272727273,0.4,0.327272727272727,43.8,21.5,26,-4.5,0.25,4,-5,-3.94545454545455,0.4,0.4,0,-2,-4.5,4.75,0,0,-0.0727272727272728,6.8,3.27272727272727
2015,5,"SDG","PIT",-3.5,20,24,"PIT","PIT",3.5,-3.5,"PIT","SDG",24,20,4,-4,61.1,24,18.75,5.25,0.5,6,5.1,4.34545454545455,0.6,0.563636363636364,25,24,27.5,-3.5,0.5,5,-4,-4.63636363636364,0.5,0.454545454545455,36.1,0,-8.75,4,0,0.1,0.109090909090909,9.1,8.98181818181818
2015,5,"SDG","PIT",-3.5,20,24,"PIT","PIT",-3.5,3.5,"SDG","PIT",20,24,-4,4,25,24,27.5,-3.5,0.5,5,-4,-4.63636363636364,0.5,0.454545454545455,61.1,24,18.75,5.25,0.5,6,5.1,4.34545454545455,0.6,0.563636363636364,-36.1,0,8.75,-4.75,0,-0.1,-0.109090909090909,-9.1,-8.98181818181818
2015,5,"CIN","SEA",-3,27,24,"CIN","na",3,-3,"SEA","CIN",24,27,-3,3,61.1,21.75,17.75,4,0.5,6,7.1,4.4,0.6,0.527272727272727,70.6,30.25,19.25,11,1,7,3.7,5.54545454545455,0.7,0.763636363636364,-9.49999999999999,-8.5,-1.5,-10.5,-0.5,-0.1,-0.236363636363636,3.4,-1.14545454545455
2015,5,"NYG","SFO",-6.5,30,27,"NYG","SFO",6.5,-6.5,"SFO","NYG",27,30,-3,3,31.2,12,27.5,-15.5,0.25,3,-9.5,-12.3454545454545,0.3,0.254545454545455,37.5,25.5,20.5,5,0.5,5,5.8,5.96363636363636,0.5,0.563636363636364,-6.3,-13.5,7,-4.75,-0.25,-0.2,-0.309090909090909,-15.3,-18.3090909090909
2015,5,"GNB","STL",-9,24,10,"GNB","GNB",9,-9,"STL","GNB",10,24,-14,14,43.8,18.5,22.25,-3.75,0.5,4,2.8,-2,0.4,0.4,61.1,28.25,17.75,10.5,1,8,6.6,7.92727272727273,0.8,0.854545454545454,-17.3,-9.75,4.5,-10,-0.5,-0.4,-0.454545454545454,-3.8,-9.92727272727273
2015,5,"TAM","JAX",-2.5,38,31,"TAM","TAM",-2.5,2.5,"TAM","JAX",38,31,7,-7,37.5,18,29.25,-11.25,0.25,1,-9.3,-9.85454545454546,0.1,0.145454545454545,31.2,15.5,26.75,-11.25,0.25,3,-8.4,-8.67272727272727,0.3,0.272727272727273,6.3,2.5,2.5,11.5,0,-0.2,-0.127272727272727,-0.9,-1.18181818181818
2015,5,"TEN","BUF",1,13,14,"BUF","na",1,-1,"TEN","BUF",13,14,-1,1,18.8,29.6666666666667,25.6666666666667,4,0.333333333333333,1,-9.3,-6.23636363636364,0.1,0.145454545454545,50,27.5,23,4.5,0.5,6,7.6,4.47272727272727,0.6,0.527272727272727,-31.2,2.16666666666667,2.66666666666667,-4.16666666666667,-0.166666666666667,-0.5,-0.381818181818182,-16.9,-10.7090909090909
2015,5,"ATL","WAS",-7,25,19,"ATL","WAS",7,-7,"WAS","ATL",19,25,-6,6,52.9,19.5,19.75,-0.25,0.5,3,-8.6,-5.76363636363636,0.3,0.418181818181818,50,34.25,23.25,11,1,6,2.5,5.14545454545455,0.6,0.745454545454545,2.9,-14.75,-3.5,-10.5,-0.5,-0.3,-0.327272727272727,-11.1,-10.9090909090909
2015,6,"PIT","ARI",3.5,25,13,"PIT","PIT",-3.5,3.5,"ARI","PIT",13,25,-12,12,77.8,38,18,20,0.8,6,6.6,12,0.6,0.618181818181818,61.1,24,19,5,0.6,7,5.8,4.14545454545455,0.7,0.636363636363636,16.7,14,-1,-4.2,0.2,-0.1,-0.0181818181818182,0.8,7.85454545454545
2015,6,"NOR","ATL",3,31,21,"NOR","NOR",-3,3,"ATL","NOR",21,31,-10,10,50,32.4,22.4,10,1,7,3.3,5.78181818181818,0.7,0.818181818181818,43.8,20.6,28.6,-8,0.2,4,-6.5,-7.03636363636364,0.4,0.327272727272727,6.2,11.8,-6.2,9,0.8,0.3,0.490909090909091,9.8,12.8181818181818
2015,6,"SFO","BAL",2,25,20,"SFO","SFO",-2,2,"BAL","SFO",20,25,-5,5,31.2,24.6,27.4,-2.8,0.2,4,0.1,-0.963636363636364,0.4,0.309090909090909,31.2,15,28,-13,0.2,2,-10.2,-11.1636363636364,0.2,0.2,0,9.6,-0.600000000000001,13.2,0,0.2,0.109090909090909,10.3,10.2
2015,6,"BUF","CIN",3,21,34,"CIN","CIN",3,-3,"BUF","CIN",21,34,-13,13,50,24.8,21,3.8,0.6,6,4.2,3.27272727272727,0.6,0.6,70.6,29.6,20.2,9.4,1,7,3.9,5.41818181818182,0.7,0.818181818181818,-20.6,-4.8,0.800000000000001,-8.8,-0.4,-0.1,-0.218181818181818,0.3,-2.14545454545455
2015,6,"SEA","CAR",-7,23,27,"CAR","CAR",7,-7,"CAR","SEA",27,23,4,-4,89.5,27,17.75,9.25,1,9,10.2,8.36363636363636,0.9,0.890909090909091,61.1,22.2,19.6,2.6,0.4,5,3.9,2.56363636363636,0.5,0.418181818181818,28.4,4.8,-1.85,-1.6,0.6,0.4,0.472727272727273,6.3,5.8
2015,6,"DET","CHI",-3,37,34,"DET","na",3,-3,"CHI","DET",34,37,-3,3,37.5,17.2,28.4,-11.2,0.4,2,-11.2,-9.78181818181818,0.2,0.345454545454545,43.8,16.6,27.6,-11,0,3,-4.4,-8.98181818181818,0.3,0.109090909090909,-6.3,0.599999999999998,0.799999999999997,11.4,0.4,-0.1,0.236363636363636,-6.8,-0.799999999999999
2015,6,"BUF","CIN",3,21,34,"CIN","CIN",-3,3,"CIN","BUF",34,21,13,-13,70.6,29.6,20.2,9.4,1,7,3.9,5.41818181818182,0.7,0.818181818181818,50,24.8,21,3.8,0.6,6,4.2,3.27272727272727,0.6,0.6,20.6,4.8,-0.800000000000001,-2.8,0.4,0.1,0.218181818181818,-0.3,2.14545454545455
2015,6,"CLE","DEN",3.5,23,26,"DEN","CLE",3.5,-3.5,"CLE","DEN",23,26,-3,3,18.8,23.6,26.4,-2.8,0.4,2,-7.5,-4.63636363636364,0.2,0.309090909090909,78.9,22.6,15.8,6.8,1,8,6.6,6.34545454545455,0.8,0.854545454545454,-60.1,1,10.6,-6.4,-0.6,-0.6,-0.545454545454545,-14.1,-10.9818181818182
2015,6,"CLE","DEN",3.5,23,26,"DEN","CLE",-3.5,3.5,"DEN","CLE",26,23,3,-3,78.9,22.6,15.8,6.8,1,8,6.6,6.34545454545455,0.8,0.854545454545454,18.8,23.6,26.4,-2.8,0.4,2,-7.5,-4.63636363636364,0.2,0.309090909090909,60.1,-1,-10.6,3.8,0.6,0.6,0.545454545454545,14.1,10.9818181818182
2015,6,"DET","CHI",-3,37,34,"DET","na",-3,3,"DET","CHI",37,34,3,-3,43.8,16.6,27.6,-11,0,3,-4.4,-8.98181818181818,0.3,0.109090909090909,37.5,17.2,28.4,-11.2,0.4,2,-11.2,-9.78181818181818,0.2,0.345454545454545,6.3,-0.599999999999998,-0.799999999999997,11.2,-0.4,0.1,-0.236363636363636,6.8,0.799999999999999
2015,6,"GNB","SDG",-10.5,27,20,"GNB","SDG",-10.5,10.5,"GNB","SDG",27,20,7,-7,61.1,27.4,16.2,11.2,1,8,7.4,9.27272727272727,0.8,0.890909090909091,25,23.2,26.8,-3.6,0.4,4,-4.7,-4.63636363636364,0.4,0.363636363636364,36.1,4.2,-10.6,4.6,0.6,0.4,0.527272727272727,12.1,13.9090909090909
2015,6,"JAX","HOU",-2.5,20,31,"HOU","HOU",2.5,-2.5,"HOU","JAX",31,20,11,-11,52.9,19.4,27,-7.6,0.2,5,1.1,-3.90909090909091,0.5,0.363636363636364,31.2,18.6,29,-10.4,0.2,3,-7.1,-8.41818181818182,0.3,0.218181818181818,21.7,0.799999999999997,-2,10.6,0,0.2,0.145454545454545,8.2,4.50909090909091
2015,6,"IND","NWE",9.5,27,34,"NWE","IND",9.5,-9.5,"IND","NWE",27,34,-7,7,50,19.8,22.6,-2.8,0.6,6,-4.3,-2.81818181818182,0.6,0.654545454545455,72.2,37.25,19,18.25,1,9,11.6,15.4909090909091,0.9,0.963636363636364,-22.2,-17.45,3.6,-17.65,-0.4,-0.3,-0.309090909090909,-15.9,-18.3090909090909
2015,6,"JAX","HOU",-2.5,20,31,"HOU","HOU",-2.5,2.5,"JAX","HOU",20,31,-11,11,31.2,18.6,29,-10.4,0.2,3,-7.1,-8.41818181818182,0.3,0.218181818181818,52.9,19.4,27,-7.6,0.2,5,1.1,-3.90909090909091,0.5,0.363636363636364,-21.7,-0.799999999999997,2,7.8,0,-0.2,-0.145454545454545,-8.2,-4.50909090909091
2015,6,"MIN","KAN",-3.5,16,10,"MIN","MIN",3.5,-3.5,"KAN","MIN",10,16,-6,6,66.7,23.4,28.6,-5.2,0.2,3,-2,-3.07272727272727,0.3,0.254545454545455,64.7,20,18.25,1.75,0.5,5,2.8,2.56363636363636,0.5,0.509090909090909,2,3.4,10.35,-1.55,-0.3,-0.2,-0.254545454545455,-4.8,-5.63636363636364
2015,6,"TEN","MIA",-2,10,38,"MIA","MIA",2,-2,"MIA","TEN",38,10,28,-28,37.5,16.25,25.25,-9,0.25,3,-9,-10.3636363636364,0.3,0.254545454545455,18.8,25.5,22.75,2.75,0.25,1,-9.1,-4.72727272727273,0.1,0.127272727272727,18.7,-9.25,2.5,-2.5,0,0.2,0.127272727272727,0.0999999999999996,-5.63636363636364
2015,6,"MIN","KAN",-3.5,16,10,"MIN","MIN",-3.5,3.5,"MIN","KAN",16,10,6,-6,64.7,20,18.25,1.75,0.5,5,2.8,2.56363636363636,0.5,0.509090909090909,66.7,23.4,28.6,-5.2,0.2,3,-2,-3.07272727272727,0.3,0.254545454545455,-2,-3.4,-10.35,5.7,0.3,0.2,0.254545454545455,4.8,5.63636363636364
2015,6,"NOR","ATL",3,31,21,"NOR","NOR",3,-3,"NOR","ATL",31,21,10,-10,43.8,20.6,28.6,-8,0.2,4,-6.5,-7.03636363636364,0.4,0.327272727272727,50,32.4,22.4,10,1,7,3.3,5.78181818181818,0.7,0.818181818181818,-6.2,-11.8,6.2,-9.8,-0.8,-0.3,-0.490909090909091,-9.8,-12.8181818181818
2015,6,"IND","NWE",9.5,27,34,"NWE","IND",-9.5,9.5,"NWE","IND",34,27,7,-7,72.2,37.25,19,18.25,1,9,11.6,15.4909090909091,0.9,0.963636363636364,50,19.8,22.6,-2.8,0.6,6,-4.3,-2.81818181818182,0.6,0.654545454545455,22.2,17.45,-3.6,3.8,0.4,0.3,0.309090909090909,15.9,18.3090909090909
2015,6,"PHI","NYG",-5,27,7,"PHI","PHI",5,-5,"NYG","PHI",7,27,-20,20,37.5,26.4,21.8,4.6,0.6,6,6.4,5.45454545454545,0.6,0.654545454545455,43.8,23.4,20.6,2.8,0.4,4,2.1,3,0.4,0.436363636363636,-6.3,3,1.2,-2.2,0.2,0.2,0.218181818181818,4.3,2.45454545454545
2015,6,"NYJ","WAS",-7,34,20,"NYJ","NYJ",-7,7,"NYJ","WAS",34,20,14,-14,62.5,23.75,13.75,10,0.75,5,1.3,6.4,0.5,0.636363636363636,52.9,19.4,20.8,-1.4,0.4,3,-8.8,-5.29090909090909,0.3,0.363636363636364,9.6,4.35,-7.05,2.15,0.35,0.2,0.272727272727273,10.1,11.6909090909091
2015,6,"PHI","NYG",-5,27,7,"PHI","PHI",-5,5,"PHI","NYG",27,7,20,-20,43.8,23.4,20.6,2.8,0.4,4,2.1,3,0.4,0.436363636363636,37.5,26.4,21.8,4.6,0.6,6,6.4,5.45454545454545,0.6,0.654545454545455,6.3,-3,-1.2,-4.2,-0.2,-0.2,-0.218181818181818,-4.3,-2.45454545454545
2015,6,"PIT","ARI",3.5,25,13,"PIT","PIT",3.5,-3.5,"PIT","ARI",25,13,12,-12,61.1,24,19,5,0.6,7,5.8,4.14545454545455,0.7,0.636363636363636,77.8,38,18,20,0.8,6,6.6,12,0.6,0.618181818181818,-16.7,-14,1,-19.4,-0.2,0.1,0.0181818181818182,-0.8,-7.85454545454545
2015,6,"GNB","SDG",-10.5,27,20,"GNB","SDG",10.5,-10.5,"SDG","GNB",20,27,-7,7,25,23.2,26.8,-3.6,0.4,4,-4.7,-4.63636363636364,0.4,0.363636363636364,61.1,27.4,16.2,11.2,1,8,7.4,9.27272727272727,0.8,0.890909090909091,-36.1,-4.2,10.6,-10.8,-0.6,-0.4,-0.527272727272727,-12.1,-13.9090909090909
2015,6,"SEA","CAR",-7,23,27,"CAR","CAR",-7,7,"SEA","CAR",23,27,-4,4,61.1,22.2,19.6,2.6,0.4,5,3.9,2.56363636363636,0.5,0.418181818181818,89.5,27,17.75,9.25,1,9,10.2,8.36363636363636,0.9,0.890909090909091,-28.4,-4.8,1.85,-8.85,-0.6,-0.4,-0.472727272727273,-6.3,-5.8
2015,6,"SFO","BAL",2,25,20,"SFO","SFO",2,-2,"SFO","BAL",25,20,5,-5,31.2,15,28,-13,0.2,2,-10.2,-11.1636363636364,0.2,0.2,31.2,24.6,27.4,-2.8,0.2,4,0.1,-0.963636363636364,0.4,0.309090909090909,0,-9.6,0.600000000000001,3,0,-0.2,-0.109090909090909,-10.3,-10.2
2015,6,"TEN","MIA",-2,10,38,"MIA","MIA",-2,2,"TEN","MIA",10,38,-28,28,18.8,25.5,22.75,2.75,0.25,1,-9.1,-4.72727272727273,0.1,0.127272727272727,37.5,16.25,25.25,-9,0.25,3,-9,-10.3636363636364,0.3,0.254545454545455,-18.7,9.25,-2.5,9.25,0,-0.2,-0.127272727272727,-0.0999999999999996,5.63636363636364
2015,6,"NYJ","WAS",-7,34,20,"NYJ","NYJ",7,-7,"WAS","NYJ",20,34,-14,14,52.9,19.4,20.8,-1.4,0.4,3,-8.8,-5.29090909090909,0.3,0.363636363636364,62.5,23.75,13.75,10,0.75,5,1.3,6.4,0.5,0.636363636363636,-9.6,-4.35,7.05,-9.6,-0.35,-0.2,-0.272727272727273,-10.1,-11.6909090909091
2015,7,"ARI","BAL",-8,26,18,"ARI","na",-8,8,"ARI","BAL",26,18,8,-8,77.8,33.8333333333333,19.1666666666667,14.6666666666667,0.666666666666667,5,5.1,8.61818181818182,0.5,0.509090909090909,31.2,23.8333333333333,27,-3.16666666666667,0.166666666666667,3,-1.2,-1.89090909090909,0.3,0.236363636363636,46.6,10,-7.83333333333333,3.83333333333333,0.5,0.2,0.272727272727273,6.3,10.5090909090909
2015,7,"TEN","ATL",6,7,10,"ATL","TEN",-6,6,"ATL","TEN",10,7,3,-3,50,30.5,23.8333333333333,6.66666666666667,0.833333333333333,6,1.2,3.36363636363636,0.6,0.690909090909091,18.8,22.4,25.8,-3.4,0.2,1,-10,-8.16363636363636,0.1,0.109090909090909,31.2,8.1,-1.96666666666667,4.23333333333334,0.633333333333333,0.5,0.581818181818182,11.2,11.5272727272727
2015,7,"ARI","BAL",-8,26,18,"ARI","na",8,-8,"BAL","ARI",18,26,-8,8,31.2,23.8333333333333,27,-3.16666666666667,0.166666666666667,3,-1.2,-1.89090909090909,0.3,0.236363636363636,77.8,33.8333333333333,19.1666666666667,14.6666666666667,0.666666666666667,5,5.1,8.61818181818182,0.5,0.509090909090909,-46.6,-10,7.83333333333333,-14.5,-0.5,-0.2,-0.272727272727273,-6.3,-10.5090909090909
2015,7,"JAX","BUF",4,34,31,"JAX","JAX",-4,4,"BUF","JAX",31,34,-3,3,50,24.1666666666667,23.1666666666667,1,0.5,5,1.3,0.145454545454545,0.5,0.490909090909091,31.2,18.8333333333333,29.3333333333333,-10.5,0.166666666666667,2,-8.3,-9.12727272727273,0.2,0.163636363636364,18.8,5.33333333333334,-6.16666666666666,11,0.333333333333333,0.3,0.327272727272727,9.6,9.27272727272727
2015,7,"CAR","PHI",-3,27,16,"CAR","CAR",-3,3,"CAR","PHI",27,16,11,-11,89.5,27,18.8,8.2,1,9,7.5,7.23636363636364,0.9,0.909090909090909,43.8,24,18.3333333333333,5.66666666666667,0.5,4,1.8,6.25454545454545,0.4,0.545454545454545,45.7,3,0.466666666666669,-4.66666666666667,0.5,0.5,0.363636363636364,5.7,0.981818181818181
2015,7,"STL","CLE",-6.5,24,6,"STL","STL",6.5,-6.5,"CLE","STL",6,24,-18,18,18.8,23.5,26.3333333333333,-2.83333333333333,0.333333333333333,2,-6.2,-3.81818181818182,0.2,0.272727272727273,43.8,16.8,22.6,-5.8,0.4,4,1.7,-5.05454545454545,0.4,0.327272727272727,-25,6.7,3.73333333333333,6.13333333333333,-0.0666666666666667,-0.2,-0.0545454545454546,-7.9,1.23636363636364
2015,7,"NYG","DAL",-3,27,20,"NYG","NYG",3,-3,"DAL","NYG",20,27,-7,7,25,20.2,26.2,-6,0.4,6,4.2,-2.78181818181818,0.6,0.418181818181818,37.5,23.1666666666667,22.6666666666667,0.5,0.5,6,4.5,0.654545454545455,0.6,0.545454545454545,-12.5,-2.96666666666667,3.53333333333333,-0.1,-0.1,0,-0.127272727272727,-0.3,-3.43636363636364
2015,7,"DET","MIN",2,19,28,"MIN","MIN",2,-2,"DET","MIN",19,28,-9,9,43.8,20,28.6666666666667,-8.66666666666667,0.166666666666667,3,-5.8,-7.63636363636364,0.3,0.236363636363636,64.7,19.2,16.6,2.6,0.6,6,3.7,3.14545454545455,0.6,0.6,-20.9,0.800000000000001,12.0666666666667,-2.43333333333333,-0.433333333333333,-0.3,-0.363636363636364,-9.5,-10.7818181818182
2015,7,"MIA","HOU",-4.5,44,26,"MIA","MIA",4.5,-4.5,"HOU","MIA",26,44,-18,18,52.9,21.3333333333333,25.8333333333333,-4.5,0.333333333333333,5,-0.2,-2.10909090909091,0.5,0.454545454545455,37.5,20.6,22.2,-1.6,0.4,4,-5.9,-3.63636363636364,0.4,0.381818181818182,15.4,0.733333333333331,3.63333333333333,1.93333333333333,-0.0666666666666667,0.1,0.0727272727272727,5.7,1.52727272727273
2015,7,"IND","NOR",-4,21,27,"NOR","NOR",-4,4,"IND","NOR",21,27,-6,6,50,21,24.5,-3.5,0.5,6,-1.5,-3.30909090909091,0.6,0.545454545454545,43.8,22.3333333333333,27.3333333333333,-5,0.333333333333333,4,-5.8,-4.03636363636364,0.4,0.436363636363636,6.2,-1.33333333333333,-2.83333333333333,5.5,0.166666666666667,0.2,0.109090909090909,4.3,0.727272727272727
2015,7,"JAX","BUF",4,34,31,"JAX","JAX",4,-4,"JAX","BUF",34,31,3,-3,31.2,18.8333333333333,29.3333333333333,-10.5,0.166666666666667,2,-8.3,-9.12727272727273,0.2,0.163636363636364,50,24.1666666666667,23.1666666666667,1,0.5,5,1.3,0.145454545454545,0.5,0.490909090909091,-18.8,-5.33333333333334,6.16666666666666,-0.833333333333333,-0.333333333333333,-0.3,-0.327272727272727,-9.6,-9.27272727272727
2015,7,"KAN","PIT",-3,23,13,"KAN","KAN",-3,3,"KAN","PIT",23,13,10,-10,66.7,21.1666666666667,26.5,-5.33333333333333,0.166666666666667,3,-1.3,-3.8,0.3,0.2,61.1,24.1666666666667,18,6.16666666666667,0.666666666666667,7,4.9,5.27272727272727,0.7,0.690909090909091,5.6,-3,8.5,-6,-0.5,-0.4,-0.490909090909091,-6.2,-9.07272727272727
2015,7,"MIA","HOU",-4.5,44,26,"MIA","MIA",-4.5,4.5,"MIA","HOU",44,26,18,-18,37.5,20.6,22.2,-1.6,0.4,4,-5.9,-3.63636363636364,0.4,0.381818181818182,52.9,21.3333333333333,25.8333333333333,-4.5,0.333333333333333,5,-0.2,-2.10909090909091,0.5,0.454545454545455,-15.4,-0.733333333333331,-3.63333333333333,4.9,0.0666666666666667,-0.1,-0.0727272727272727,-5.7,-1.52727272727273
2015,7,"DET","MIN",2,19,28,"MIN","MIN",-2,2,"MIN","DET",28,19,9,-9,64.7,19.2,16.6,2.6,0.6,6,3.7,3.14545454545455,0.6,0.6,43.8,20,28.6666666666667,-8.66666666666667,0.166666666666667,3,-5.8,-7.63636363636364,0.3,0.236363636363636,20.9,-0.800000000000001,-12.0666666666667,9.26666666666667,0.433333333333333,0.3,0.363636363636364,9.5,10.7818181818182
2015,7,"IND","NOR",-4,21,27,"NOR","NOR",4,-4,"NOR","IND",27,21,6,-6,43.8,22.3333333333333,27.3333333333333,-5,0.333333333333333,4,-5.8,-4.03636363636364,0.4,0.436363636363636,50,21,24.5,-3.5,0.5,6,-1.5,-3.30909090909091,0.6,0.545454545454545,-6.2,1.33333333333333,2.83333333333333,3.83333333333333,-0.166666666666667,-0.2,-0.109090909090909,-4.3,-0.727272727272727
2015,7,"NWE","NYJ",-7.5,30,23,"NWE","NYJ",-7.5,7.5,"NWE","NYJ",30,23,7,-7,72.2,36.6,20.6,16,1,9,12.2,14.6545454545455,0.9,0.981818181818182,62.5,25.8,15,10.8,0.8,6,6.2,8.70909090909091,0.6,0.727272727272727,9.7,10.8,5.6,-9.8,0.2,0.3,0.254545454545455,6,5.94545454545455
2015,7,"NYG","DAL",-3,27,20,"NYG","NYG",-3,3,"NYG","DAL",27,20,7,-7,37.5,23.1666666666667,22.6666666666667,0.5,0.5,6,4.5,0.654545454545455,0.6,0.545454545454545,25,20.2,26.2,-6,0.4,6,4.2,-2.78181818181818,0.6,0.418181818181818,12.5,2.96666666666667,-3.53333333333333,6.5,0.1,0,0.127272727272727,0.3,3.43636363636364
2015,7,"NWE","NYJ",-7.5,30,23,"NWE","NYJ",7.5,-7.5,"NYJ","NWE",23,30,-7,7,62.5,25.8,15,10.8,0.8,6,6.2,8.70909090909091,0.6,0.727272727272727,72.2,36.6,20.6,16,1,9,12.2,14.6545454545455,0.9,0.981818181818182,-9.7,-10.8,-5.6,-15.2,-0.2,-0.3,-0.254545454545455,-6,-5.94545454545455
2015,7,"SDG","OAK",-3.5,29,37,"OAK","OAK",3.5,-3.5,"OAK","SDG",37,29,8,-8,43.8,21.4,24.8,-3.4,0.4,4,-10.7,-6.45454545454545,0.4,0.381818181818182,25,22.6666666666667,26.8333333333333,-4.16666666666666,0.333333333333333,3,-5.5,-5.05454545454545,0.3,0.290909090909091,18.8,-1.26666666666667,-2.03333333333333,4.56666666666666,0.0666666666666667,0.1,0.0909090909090909,-5.2,-1.4
2015,7,"CAR","PHI",-3,27,16,"CAR","CAR",3,-3,"PHI","CAR",16,27,-11,11,43.8,24,18.3333333333333,5.66666666666667,0.5,4,1.8,6.25454545454545,0.4,0.545454545454545,89.5,27,18.8,8.2,1,9,7.5,7.23636363636364,0.9,0.909090909090909,-45.7,-3,-0.466666666666669,-7.7,-0.5,-0.5,-0.363636363636364,-5.7,-0.981818181818181
2015,7,"KAN","PIT",-3,23,13,"KAN","KAN",3,-3,"PIT","KAN",13,23,-10,10,61.1,24.1666666666667,18,6.16666666666667,0.666666666666667,7,4.9,5.27272727272727,0.7,0.690909090909091,66.7,21.1666666666667,26.5,-5.33333333333333,0.166666666666667,3,-1.3,-3.8,0.3,0.2,-5.6,3,-8.5,6,0.5,0.4,0.490909090909091,6.2,9.07272727272727
2015,7,"SDG","OAK",-3.5,29,37,"OAK","OAK",-3.5,3.5,"SDG","OAK",29,37,-8,8,25,22.6666666666667,26.8333333333333,-4.16666666666666,0.333333333333333,3,-5.5,-5.05454545454545,0.3,0.290909090909091,43.8,21.4,24.8,-3.4,0.4,4,-10.7,-6.45454545454545,0.4,0.381818181818182,-18.8,1.26666666666667,2.03333333333333,3.73333333333334,-0.0666666666666667,-0.1,-0.0909090909090909,5.2,1.4
2015,7,"SFO","SEA",6.5,3,20,"SEA","SEA",-6.5,6.5,"SEA","SFO",20,3,17,-17,61.1,22.3333333333333,20.8333333333333,1.5,0.333333333333333,4,2.1,1.12727272727273,0.4,0.327272727272727,31.2,16.6666666666667,26.6666666666667,-10,0.333333333333333,3,-8.1,-8.4,0.3,0.345454545454545,29.9,5.66666666666666,-5.83333333333334,10.3333333333333,0,0.1,-0.0181818181818182,10.2,9.52727272727273
2015,7,"SFO","SEA",6.5,3,20,"SEA","SEA",6.5,-6.5,"SFO","SEA",3,20,-17,17,31.2,16.6666666666667,26.6666666666667,-10,0.333333333333333,3,-8.1,-8.4,0.3,0.345454545454545,61.1,22.3333333333333,20.8333333333333,1.5,0.333333333333333,4,2.1,1.12727272727273,0.4,0.327272727272727,-29.9,-5.66666666666666,5.83333333333334,-1.16666666666667,0,-0.1,0.0181818181818182,-10.2,-9.52727272727273
