"season","week","tm","result","pts","to","tm_home","tm_away","pts_home","pts_away"
2014,2,"PIT","L",6,3,"BAL","PIT",26,6
2014,2,"SDG","W",30,NA,"SDG","SEA",30,21
2014,2,"SEA","L",21,1,"SDG","SEA",30,21
2014,2,"SFO","L",20,4,"SFO","CHI",20,28
2014,2,"STL","W",19,1,"TAM","STL",17,19
2014,2,"TAM","L",17,1,"TAM","STL",17,19
2014,2,"TEN","L",10,2,"TEN","DAL",10,26
2014,2,"WAS","W",41,NA,"WAS","JAX",41,10
2014,3,"ARI","W",23,1,"ARI","SFO",23,14
2014,3,"ATL","W",56,4,"ATL","TAM",56,14
2014,3,"BAL","W",23,1,"CLE","BAL",21,23
2014,3,"BUF","L",10,NA,"BUF","SDG",10,22
2014,3,"CAR","L",19,2,"CAR","PIT",19,37
2014,3,"CHI","W",27,1,"NYJ","CHI",19,27
2014,3,"CIN","W",33,1,"CIN","TEN",33,7
2014,3,"CLE","L",21,NA,"CLE","BAL",21,23
2014,3,"DAL","W",34,2,"STL","DAL",31,34
2014,3,"DEN","L",20,2,"SEA","DEN",26,20
2014,3,"DET","W",19,3,"DET","GNB",19,7
2014,3,"GNB","L",7,1,"DET","GNB",19,7
2014,3,"HOU","L",17,3,"NYG","HOU",30,17
2014,3,"IND","W",44,NA,"JAX","IND",17,44
2014,3,"JAX","L",17,3,"JAX","IND",17,44
2014,3,"KAN","W",34,2,"MIA","KAN",15,34
2014,3,"MIA","L",15,NA,"MIA","KAN",15,34
2014,3,"MIN","L",9,NA,"NOR","MIN",20,9
2014,3,"NOR","W",20,NA,"NOR","MIN",20,9
2014,3,"NWE","W",16,NA,"NWE","OAK",16,9
2014,3,"NYG","W",30,1,"NYG","HOU",30,17
2014,3,"NYJ","L",19,3,"NYJ","CHI",19,27
2014,3,"OAK","L",9,1,"NWE","OAK",16,9
2014,3,"PHI","W",37,1,"PHI","WAS",37,34
2014,3,"PIT","W",37,NA,"CAR","PIT",19,37
2014,3,"SDG","W",22,NA,"BUF","SDG",10,22
2014,3,"SEA","W",26,1,"SEA","DEN",26,20
2014,3,"SFO","L",14,NA,"ARI","SFO",23,14
2014,3,"STL","L",31,3,"STL","DAL",31,34
2014,3,"TAM","L",14,5,"ATL","TAM",56,14
2014,3,"TEN","L",7,2,"CIN","TEN",33,7
2014,3,"WAS","L",34,1,"PHI","WAS",37,34
2014,4,"ATL","L",28,2,"MIN","ATL",41,28
2014,4,"BAL","W",38,NA,"BAL","CAR",38,10
2014,4,"BUF","L",17,2,"HOU","BUF",23,17
2014,4,"CAR","L",10,1,"BAL","CAR",38,10
2014,4,"CHI","L",17,2,"CHI","GNB",17,38
2014,4,"DAL","W",38,NA,"DAL","NOR",38,17
2014,4,"DET","W",24,NA,"NYJ","DET",17,24
2014,4,"GNB","W",38,NA,"CHI","GNB",17,38
2014,4,"HOU","W",23,3,"HOU","BUF",23,17
2014,4,"IND","W",41,1,"IND","TEN",41,17
2014,4,"JAX","L",14,3,"SDG","JAX",33,14
2014,4,"KAN","W",41,NA,"KAN","NWE",41,14
2014,4,"MIA","W",38,3,"OAK","MIA",14,38
2014,4,"MIN","W",41,NA,"MIN","ATL",41,28
2014,4,"NOR","L",17,3,"DAL","NOR",38,17
2014,4,"NWE","L",14,3,"KAN","NWE",41,14
2014,4,"NYG","W",45,1,"WAS","NYG",14,45
2014,4,"NYJ","L",17,2,"NYJ","DET",17,24
2014,4,"OAK","L",14,4,"OAK","MIA",14,38
2014,4,"PHI","L",21,4,"SFO","PHI",26,21
2014,4,"PIT","L",24,1,"PIT","TAM",24,27
2014,4,"SDG","W",33,NA,"SDG","JAX",33,14
2014,4,"SFO","W",26,1,"SFO","PHI",26,21
2014,4,"TAM","W",27,1,"PIT","TAM",24,27
2014,4,"TEN","L",17,3,"IND","TEN",41,17
2014,4,"WAS","L",14,6,"WAS","NYG",14,45
2014,5,"ARI","L",20,NA,"DEN","ARI",41,20
2014,5,"ATL","L",20,1,"NYG","ATL",30,20
2014,5,"BAL","L",13,3,"IND","BAL",20,13
2014,5,"BUF","W",17,1,"DET","BUF",14,17
2014,5,"CAR","W",31,3,"CAR","CHI",31,24
2014,5,"CHI","L",24,4,"CAR","CHI",31,24
2014,5,"CIN","L",17,3,"NWE","CIN",43,17
2014,5,"CLE","W",29,1,"TEN","CLE",28,29
2014,5,"DAL","W",20,3,"DAL","HOU",20,17
2014,5,"DEN","W",41,2,"DEN","ARI",41,20
2014,5,"DET","L",14,2,"DET","BUF",14,17
2014,5,"GNB","W",42,1,"GNB","MIN",42,10
2014,5,"HOU","L",17,1,"DAL","HOU",20,17
2014,5,"IND","W",20,4,"IND","BAL",20,13
2014,5,"JAX","L",9,2,"JAX","PIT",9,17
2014,5,"KAN","L",17,1,"SFO","KAN",22,17
2014,5,"MIN","L",10,3,"GNB","MIN",42,10
2014,5,"NOR","W",37,3,"NOR","TAM",37,31
2014,5,"NWE","W",43,NA,"NWE","CIN",43,17
2014,5,"NYG","W",30,2,"NYG","ATL",30,20
2014,5,"NYJ","L",0,2,"SDG","NYJ",31,0
2014,5,"PHI","W",34,3,"PHI","STL",34,28
2014,5,"PIT","W",17,1,"JAX","PIT",9,17
2014,5,"SDG","W",31,1,"SDG","NYJ",31,0
2014,5,"SEA","W",27,NA,"WAS","SEA",17,27
2014,5,"SFO","W",22,NA,"SFO","KAN",22,17
2014,5,"STL","L",28,3,"PHI","STL",34,28
2014,5,"TAM","L",31,1,"NOR","TAM",37,31
2014,5,"TEN","L",28,NA,"TEN","CLE",28,29
2014,5,"WAS","L",17,NA,"WAS","SEA",17,27
2014,6,"ARI","W",30,NA,"ARI","WAS",30,20
2014,6,"ATL","L",13,1,"ATL","CHI",13,27
2014,6,"BAL","W",48,1,"TAM","BAL",17,48
2014,6,"BUF","L",22,3,"BUF","NWE",22,37
2014,6,"CAR","T",37,1,"CIN","CAR",37,37
2014,6,"CHI","W",27,NA,"ATL","CHI",13,27
2014,6,"CIN","T",37,2,"CIN","CAR",37,37
2014,6,"CLE","W",31,1,"CLE","PIT",31,10
2014,6,"DAL","W",30,2,"SEA","DAL",23,30
2014,6,"DEN","W",31,NA,"NYJ","DEN",17,31
2014,6,"DET","W",17,NA,"MIN","DET",3,17
2014,6,"GNB","W",27,NA,"MIA","GNB",24,27
2014,6,"HOU","L",28,2,"HOU","IND",28,33
2014,6,"IND","W",33,2,"HOU","IND",28,33
2014,6,"JAX","L",14,2,"TEN","JAX",16,14
2014,6,"MIA","L",24,3,"MIA","GNB",24,27
2014,6,"MIN","L",3,3,"MIN","DET",3,17
2014,6,"NWE","W",37,NA,"BUF","NWE",22,37
2014,6,"NYG","L",0,1,"PHI","NYG",27,0
2014,6,"NYJ","L",17,2,"NYJ","DEN",17,31
2014,6,"OAK","L",28,1,"OAK","SDG",28,31
2014,6,"PHI","W",27,2,"PHI","NYG",27,0
2014,6,"PIT","L",10,1,"CLE","PIT",31,10
2014,6,"SDG","W",31,NA,"OAK","SDG",28,31
2014,6,"SEA","L",23,1,"SEA","DAL",23,30
2014,6,"SFO","W",31,1,"STL","SFO",17,31
2014,6,"STL","L",17,1,"STL","SFO",17,31
2014,6,"TAM","L",17,1,"TAM","BAL",17,48
2014,6,"TEN","W",16,NA,"TEN","JAX",16,14
2014,6,"WAS","L",20,4,"ARI","WAS",30,20
2014,7,"ARI","W",24,1,"OAK","ARI",13,24
2014,7,"ATL","L",7,1,"BAL","ATL",29,7
2014,7,"BAL","W",29,3,"BAL","ATL",29,7
2014,7,"BUF","W",17,4,"BUF","MIN",17,16
2014,7,"CAR","L",17,1,"GNB","CAR",38,17
2014,7,"CHI","L",14,3,"CHI","MIA",14,27
2014,7,"CIN","L",0,NA,"IND","CIN",27,0
2014,7,"CLE","L",6,3,"JAX","CLE",24,6
2014,7,"DAL","W",31,1,"DAL","NYG",31,21
2014,7,"DEN","W",42,NA,"DEN","SFO",42,17
2014,7,"DET","W",24,2,"DET","NOR",24,23
2014,7,"GNB","W",38,NA,"GNB","CAR",38,17
2014,7,"HOU","L",23,3,"PIT","HOU",30,23
2014,7,"IND","W",27,2,"IND","CIN",27,0
2014,7,"JAX","W",24,3,"JAX","CLE",24,6
2014,7,"KAN","W",23,NA,"SDG","KAN",20,23
2014,7,"MIA","W",27,NA,"CHI","MIA",14,27
2014,7,"MIN","L",16,2,"BUF","MIN",17,16
2014,7,"NOR","L",23,2,"DET","NOR",24,23
2014,7,"NWE","W",27,NA,"NWE","NYJ",27,25
2014,7,"NYG","L",21,2,"DAL","NYG",31,21
2014,7,"NYJ","L",25,NA,"NWE","NYJ",27,25
2014,7,"OAK","L",13,NA,"OAK","ARI",13,24
2014,7,"PIT","W",30,1,"PIT","HOU",30,23
2014,7,"SDG","L",20,1,"SDG","KAN",20,23
2014,7,"SEA","L",26,NA,"STL","SEA",28,26
2014,7,"SFO","L",17,1,"DEN","SFO",42,17
2014,7,"STL","W",28,NA,"STL","SEA",28,26
2014,7,"TEN","L",17,2,"WAS","TEN",19,17
2014,7,"WAS","W",19,2,"WAS","TEN",19,17
2014,8,"ARI","W",24,1,"ARI","PHI",24,20
2014,8,"ATL","L",21,1,"ATL","DET",21,22
2014,8,"BAL","L",24,2,"CIN","BAL",27,24
2014,8,"BUF","W",43,NA,"NYJ","BUF",23,43
2014,8,"CAR","L",9,2,"CAR","SEA",9,13
2014,8,"CHI","L",23,2,"NWE","CHI",51,23
2014,8,"CIN","W",27,2,"CIN","BAL",27,24
2014,8,"CLE","W",23,NA,"CLE","OAK",23,13
2014,8,"DAL","L",17,2,"DAL","WAS",17,20
2014,8,"DEN","W",35,NA,"DEN","SDG",35,21
2014,8,"DET","W",22,1,"ATL","DET",21,22
2014,8,"GNB","L",23,3,"NOR","GNB",44,23
2014,8,"HOU","W",30,NA,"TEN","HOU",16,30
2014,8,"IND","L",34,2,"PIT","IND",51,34
2014,8,"JAX","L",13,3,"JAX","MIA",13,27
2014,8,"KAN","W",34,1,"KAN","STL",34,7
2014,8,"MIA","W",27,1,"JAX","MIA",13,27
2014,8,"MIN","W",19,NA,"TAM","MIN",13,19
2014,8,"NOR","W",44,1,"NOR","GNB",44,23
2014,8,"NWE","W",51,NA,"NWE","CHI",51,23
2014,8,"NYJ","L",23,6,"NYJ","BUF",23,43
2014,8,"OAK","L",13,3,"CLE","OAK",23,13
2014,8,"PHI","L",20,3,"ARI","PHI",24,20
2014,8,"PIT","W",51,2,"PIT","IND",51,34
2014,8,"SDG","L",21,2,"DEN","SDG",35,21
2014,8,"SEA","W",13,2,"CAR","SEA",9,13
2014,8,"STL","L",7,1,"KAN","STL",34,7
2014,8,"TAM","L",13,2,"TAM","MIN",13,19
2014,8,"TEN","L",16,2,"TEN","HOU",16,30
2014,8,"WAS","W",20,1,"DAL","WAS",17,20
2014,9,"ARI","W",28,1,"DAL","ARI",17,28
2014,9,"BAL","L",23,2,"PIT","BAL",43,23
2014,9,"CAR","L",10,2,"CAR","NOR",10,28
2014,9,"CIN","W",33,2,"CIN","JAX",33,23
2014,9,"CLE","W",22,2,"CLE","TAM",22,17
2014,9,"DAL","L",17,2,"DAL","ARI",17,28
2014,9,"DEN","L",21,2,"NWE","DEN",43,21
2014,9,"HOU","L",21,1,"HOU","PHI",21,31
2014,9,"IND","W",40,NA,"NYG","IND",24,40
2014,9,"JAX","L",23,1,"CIN","JAX",33,23
2014,9,"KAN","W",24,NA,"KAN","NYJ",24,10
2014,9,"MIA","W",37,NA,"MIA","SDG",37,0
2014,9,"MIN","W",29,NA,"MIN","WAS",29,26
2014,9,"NOR","W",28,2,"CAR","NOR",10,28
2014,9,"NWE","W",43,1,"NWE","DEN",43,21
2014,9,"NYG","L",24,1,"NYG","IND",24,40
2014,9,"NYJ","L",10,NA,"KAN","NYJ",24,10
2014,9,"OAK","L",24,3,"SEA","OAK",30,24
2014,9,"PHI","W",31,4,"HOU","PHI",21,31
2014,9,"PIT","W",43,1,"PIT","BAL",43,23
2014,9,"SDG","L",0,4,"MIA","SDG",37,0
2014,9,"SEA","W",30,NA,"SEA","OAK",30,24
2014,9,"SFO","L",10,2,"SFO","STL",10,13
2014,9,"STL","W",13,2,"SFO","STL",10,13
2014,9,"TAM","L",17,2,"CLE","TAM",22,17
2014,9,"WAS","L",26,1,"MIN","WAS",29,26
2014,10,"ARI","W",31,1,"ARI","STL",31,14
2014,10,"ATL","W",27,NA,"TAM","ATL",17,27
2014,10,"BAL","W",21,NA,"BAL","TEN",21,7
2014,10,"BUF","L",13,3,"BUF","KAN",13,17
2014,10,"CAR","L",21,5,"PHI","CAR",45,21
2014,10,"CHI","L",14,3,"GNB","CHI",55,14
2014,10,"CIN","L",3,4,"CIN","CLE",3,24
2014,10,"CLE","W",24,1,"CIN","CLE",3,24
2014,10,"DAL","W",31,1,"JAX","DAL",17,31
2014,10,"DEN","W",41,2,"OAK","DEN",17,41
2014,10,"DET","W",20,1,"DET","MIA",20,16
2014,10,"GNB","W",55,1,"GNB","CHI",55,14
2014,10,"JAX","L",17,3,"JAX","DAL",17,31
2014,10,"KAN","W",17,1,"BUF","KAN",13,17
2014,10,"MIA","L",16,2,"DET","MIA",20,16
2014,10,"NOR","L",24,3,"NOR","SFO",24,27
2014,10,"NYG","L",17,2,"SEA","NYG",38,17
2014,10,"NYJ","W",20,NA,"NYJ","PIT",20,13
2014,10,"OAK","L",17,3,"OAK","DEN",17,41
2014,10,"PHI","W",45,NA,"PHI","CAR",45,21
2014,10,"PIT","L",13,4,"NYJ","PIT",20,13
2014,10,"SEA","W",38,3,"SEA","NYG",38,17
2014,10,"SFO","W",27,1,"NOR","SFO",24,27
2014,10,"STL","L",14,3,"ARI","STL",31,14
2014,10,"TAM","L",17,3,"TAM","ATL",17,27
2014,10,"TEN","L",7,2,"BAL","TEN",21,7
2014,11,"ARI","W",14,2,"ARI","DET",14,6
2014,11,"ATL","W",19,1,"CAR","ATL",17,19
2014,11,"BUF","L",9,NA,"MIA","BUF",22,9
